0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,stats_date
1,Gonzaga,WCC,13-2,124.12754144553358,2,93.16382135066554,20,0.964426290426862,1,24.572023283196742,3.427976716803263,13.572023283196737,1.4279767168032633,2-0,0.505808207927848,0.4980684876891698,0.5561163894792569,0.5643468316913146,0.4980684876891695,0.6217880631598403,0.7781609070391583,0.7870731197967017,103.27758034863469,101.94695408640203,103.92194429152681,100.48678611059437,142.14175313996435,102.07965604041974,138.28268330939375,99.53612002924545,0.9777075687360188,6,-0.0340099916833525,227.0,167.0,167.4375,1.3557297499066816,0.9973870847331093,0.6318913975722377,1.0,2.2965549207756317,14,226,73.85842842376002,20220114
2,Baylor,B12,15-1,120.84305938384794,5,91.2480771879961,13,0.9619650873130748,2,26.39980375762673,4.600196242373271,13.745818263071506,4.254181736928495,3-1,0.5681117590025123,0.46831338090095326,0.8675068933071894,0.7019851760094412,0.5021700296185835,0.8462961150695052,0.6674567113317342,0.797893653161017,103.3325695314692,100.92751202992385,106.17804206519814,96.986478159888,123.64813623005182,95.19831484155982,121.13497278871546,89.61848994590605,0.9696886564686592,7,0.055370690588387395,299.0,275.0,274.3625,1.0897990796847237,1.002323568271903,0.8402358927158813,0.75,4.403903693986551,4,80,69.71895456909667,20220114
3,Houston,Amer,14-2,120.16537199361925,6,90.87250141135067,11,0.9613291849973481,3,27.350438448399377,3.6495615516006183,16.35043844839938,1.649561551600619,3-0,0.5612738499713166,0.5563809028855313,0.5824766206763862,0.6205780451243202,0.5563809028855314,0.6669426478523343,0.7964048692530905,0.8249888558144804,104.02165214833798,101.41409596213947,105.32118120892426,100.28562199052026,125.15888732318489,104.49941557361247,111.8502838786272,101.9272366928212,0.7442874545336561,2,-0.0456553809732021,225.0,193.0,190.8125,1.1791680314444808,1.0114641336390435,0.6838358532875238,1.0,2.2611734801376366,16,251,66.1513212285467,20220114
4,Auburn,SEC,15-1,114.69128559701923,21,89.22497804464102,8,0.9472227850639428,4,27.304117119638754,3.695882880361247,15.475959248332856,2.5240407516671413,4-0,0.6514838032588123,0.5910246389042543,0.8328612963224865,0.680173517904783,0.6097107737079175,0.7310632776025192,0.7392362568155975,0.8059658766224554,106.19572958951865,99.21134868348544,106.72629618649849,98.51081617019695,117.66610669758505,85.38178476318517,111.24206315759925,87.44649297355376,0.9409128475630723,5,0.08613628858501943,317.0,271.0,302.4625,1.0480638095631691,0.8959788403521098,0.7019781293968141,1.0,4.747265490149952,1,47,71.61779440456094,20220114
5,LSU,SEC,15-1,105.61915398600641,117,82.34349920645903,1,0.9459772152004569,5,26.6995765108447,4.300423489155304,13.960773207625046,4.039226792374951,3-1,0.6236651145034379,0.5296971755051642,0.9055689314982589,0.6787890652034506,0.5521152615109985,0.7702757012035552,0.7187874497316866,0.8391211329048778,106.51119656526717,100.7765960016479,107.38191017077561,99.13179849615847,104.66497485993501,82.35950998320932,105.9829064245835,81.81483041796534,0.9514975069822923,5,0.09374127839760094,263.0,255.0,283.775,0.9267905911373449,0.8985992423575017,0.7316204925479253,0.75,4.504410114246949,3,45,70.84400771145864,20220114
6,Arizona,P12,13-1,116.59599224017846,14,91.00757171667786,12,0.9452866365347679,6,26.935053913441653,4.064946086558345,16.935053913441653,3.0649460865583458,3-0,0.5283057603697253,0.5280206831750675,0.5293510434168042,0.6270827801509502,0.5280206831750675,0.6815669334876857,0.7616793677001942,0.7862260038210436,104.21503857034851,102.16250182490673,105.75013711005633,99.76712997499897,115.08390622714973,90.91311041046689,116.49754700970692,91.49622050434289,0.9414799897784836,3,0.060097992443103876,261.0,199.0,226.4625,1.1525086934923001,0.8787326820113706,0.7084285611472532,1.0,2.8090197958620844,10,75,74.71812631841532,20220114
7,Villanova,BE,12-4,116.57156412381597,15,91.37542693518172,16,0.9427072095174147,7,23.72584523461746,6.27415476538255,16.725845234617452,3.2741547653825496,5-1,0.7056804795877639,0.6319408324907713,0.8285798914160852,0.7027829770014993,0.6319408324907708,0.7382040492568637,0.6914438471030008,0.6691221188260156,110.12577826205218,98.95012736738691,108.9289444601576,99.00359618066554,117.08690746990725,91.27866421006331,116.77512209772853,94.68444425259985,0.9177041046302751,8,0.016241708871089777,421.0,369.0,379.15000000000003,1.1103784781748647,0.9732295925095608,0.6994715454743403,0.8333333333333334,3.638717550595161,6,148,62.25420853567431,20220114
8,Purdue,B10,14-2,125.65632554923204,1,98.70945566033672,92,0.9413514336070768,8,24.563141381192043,6.436858618807959,13.563141381192041,6.436858618807959,3-2,0.5631861812262652,0.4886101785234814,0.7272533871723899,0.6916788651067205,0.4886101785234814,0.8033666427275021,0.7032699659838237,0.8421277674812226,105.84102243562052,103.10551430954963,108.77909290829766,99.80581458244593,115.68018050158635,95.26381707952518,127.70670582273425,101.61334751732768,0.9326706446671773,5,0.0032700697409278057,380.0,346.0,343.0,1.1078717201166182,1.0087463556851313,0.8287377279125396,0.6,2.6274413341465626,11,168,68.06259636051327,20220114
9,Kansas,B12,13-2,122.00468552220842,4,96.37026779382921,49,0.9377549582251271,9,23.81663903316231,7.183360966837687,12.104977393250657,5.895022606749345,2-1,0.6467329746735843,0.5871301912353387,0.8851441084265662,0.7490493921000556,0.610556662747481,0.8490719188546929,0.6644598591400963,0.8070122099683417,104.50991254079386,97.8801759387288,106.9158633607884,95.13854735184816,118.09101110616471,96.75463864259895,118.42630700465224,91.90542642686368,0.9486124455766181,5,0.03878466696714311,203.0,199.0,200.325,1.0133533008860602,0.9933857481592413,0.8418574809403183,0.6666666666666666,3.286096578691125,7,109,70.55331383973525,20220114
10,Duke,ACC,13-2,116.7803284823901,12,93.7115936206041,23,0.926275484874052,10,24.83185353618851,5.168146463811491,14.831853536188511,4.16814646381149,3-1,0.530028207128335,0.45940540806744556,0.7242409045457812,0.6325994508830429,0.45940540806744556,0.732869686197336,0.7627015297252018,0.805256611751528,105.51688136579484,102.92605286929738,107.629648959194,101.41045724616286,113.71474218839751,92.26647381393755,114.27418413448817,85.05696745043508,0.967570307244895,4,0.04006702512313176,295.0,262.0,270.775,1.0894654233219463,0.9675930200350845,0.7351706946377503,0.75,2.313566327293311,13,107,70.54866213112827,20220114
11,Texas,B12,13-3,110.76429206408093,48,89.31756106226324,9,0.9223614267017056,11,21.736522473485987,9.263477526514011,11.079908290312707,6.920091709687293,3-1,0.4777845184041884,0.3699274591644799,0.8013556961233137,0.6660457090484191,0.4101923558902429,0.8508286863293241,0.6716616575807816,0.8323026806642291,103.11249350440272,104.20974829369477,106.61307063133337,98.24644745189892,114.2776203362709,90.34916857109428,110.96510448501448,95.46564659705123,0.849433798163164,4,-0.022872832237809226,261.0,232.0,251.275,1.0387026166550593,0.923291214804497,0.8649638263881839,0.75,1.2775093171720509,33,210,62.36889322899917,20220114
12,Illinois,B10,13-3,118.01551008483844,8,95.18422518506844,39,0.9221928513759634,12,22.17056555893269,7.829434441067312,15.170565558932688,4.829434441067312,6-0,0.6018080744782115,0.5291238192806283,0.7229484998075169,0.7103487886850353,0.5291238192806283,0.8009612733872388,0.6998339247932204,0.8235321857605389,105.1734252540984,100.43946854509704,109.00246737814668,98.9696459780699,118.37569199843763,88.88595061284762,113.29121295476244,86.49220425891922,0.9570547365194197,4,-0.011169121265596438,474.0,375.0,407.5,1.1631901840490797,0.9202453987730062,0.8343953192071195,1.0,2.107541056198437,19,192,68.11849528113957,20220114
13,Tennessee,SEC,11-4,108.21946516475205,83,87.64730459486404,4,0.9186888620111728,13,21.33851581627162,8.661484183728374,11.995129999444906,6.004870000555095,2-2,0.6083336510193912,0.5517302838298709,0.7639929107905722,0.690168847167845,0.5841901310845726,0.7608213245566937,0.6840883767541264,0.7254889522746493,104.86646323351289,98.55292278388029,106.68763046937366,97.12997348148059,101.69336133613785,87.22844562325872,106.86127582565022,89.70263046155327,0.8821408258489638,6,-0.017195800225761948,267.0,258.0,291.2125,0.9168562475855261,0.8859509808129803,0.7599151570612996,0.5,1.6036565485479295,27,202,69.76423551713405,20220114
14,Kentucky,SEC,13-3,117.69284952761942,9,95.46656083435047,43,0.9173576808084317,14,22.220724209935153,8.779275790064847,11.932385849846806,6.06761415015319,3-1,0.46510131591402654,0.42485822419294017,0.5858305910772855,0.6432576522982767,0.4654912594738022,0.771644491560397,0.6992787677902742,0.8080364012653468,101.94372426093584,102.96561935248522,105.7892713093563,98.52075680690969,117.17079713250824,95.27354352784594,123.98491684928995,98.41201633051799,0.9344083759436911,4,-0.024383204569171424,313.0,264.0,283.1875,1.1052747737806223,0.9322445376296623,0.8247341774127146,0.75,1.072604839134676,43,215,69.77991178166224,20220114
15,UCLA,P12,10-2,115.03084691582545,19,93.40661602320549,22,0.9164252226856441,15,21.96877663182246,6.031223368177532,13.968776631822468,5.031223368177533,2-1,0.556806418304901,0.5192451178273876,0.6694903197374416,0.6402401249707074,0.519245117827388,0.6975535494070164,0.7443495281434189,0.7686707074661872,105.31853106789104,101.69000629954554,106.33395194347304,99.39041421342988,106.28643739348807,89.65136335999654,127.5982764315844,103.24139876421009,0.9195238273032759,3,0.029099532125730132,214.0,197.0,210.41250000000002,1.0170498425711398,0.9362561634883858,0.7028154049700617,0.6666666666666666,1.74551984301156,25,124,70.00790916017182,20220114
16,Texas Tech,B12,13-3,108.98632739855117,68,88.71846298471209,5,0.9142114089730052,16,22.426041795541828,8.573958204458169,11.612984292762116,6.387015707237884,3-1,0.4947644774619157,0.3624411942505061,0.8917343270961446,0.6596315024628073,0.3936125135070968,0.8517563278197093,0.6690092885045875,0.8297696478375907,103.79701032474081,102.46449243459126,106.33204159505777,98.04071143864307,110.31396685269873,83.85799278933564,101.50288194969717,82.94820706961517,0.9106432215057746,6,0.055983325130638195,265.0,237.0,264.0625,1.0035502958579883,0.8975147928994083,0.8403340423121565,0.75,2.2873759542371754,15,78,65.94092728751112,20220114
17,Xavier,BE,12-3,115.31513674972506,18,93.93233645837836,27,0.9136138804401691,17,23.951986989141986,7.0480130108580195,13.951986989141982,6.048013010858018,2-2,0.6137181066707256,0.54250594865398,0.8095515412167756,0.6706898633866996,0.5425059486539796,0.7411910164896957,0.7363045796138159,0.8154269481372286,104.91137457258336,99.42006683707874,106.79219515483368,99.14733546225474,116.26886373389276,98.30131567402397,118.24239375088744,100.20813048123537,0.8702425243807971,6,0.024171867511637246,285.0,278.0,266.975,1.067515684989231,1.0412960014982675,0.7241008853079256,0.5,2.2282199754743184,17,133,70.91026705069298,20220114
18,Iowa St.,B12,13-3,104.70291990202176,138,86.12221459704608,3,0.9043599344703588,18,22.341843156817053,8.658156843182942,9.366825316314957,8.633174683685043,1-3,0.5429386884101206,0.4162975448351915,0.9228621191349079,0.6643093994380517,0.40321799398862906,0.8528754144848567,0.6805972394568587,0.8616020023000597,105.46009642257295,102.48117204861052,106.53254442447049,98.189933758308,106.66993358724918,87.54935468412194,109.11349945462788,83.92443865835365,0.9533996136146283,8,0.06290635174486991,250.0,265.0,264.475,0.9452689290103033,1.0019850647509216,0.8328792131562707,0.25,2.5291461637103083,12,71,67.36814797050562,20220114
19,Michigan St.,B10,14-2,114.22599395332074,24,94.41855684556779,33,0.8993546476425445,19,22.921248266194738,8.078751733805259,13.921248266194743,6.07875173380526,5-0,0.6498256883774665,0.6298166721774705,0.6938455240174575,0.7387577469940005,0.629816672177471,0.7986753381430919,0.6728209527526292,0.7363317561015045,106.97668818013436,99.75050841970506,109.77696069407475,98.36802299604578,114.76805303533061,93.96741681980347,117.52364009622595,98.11232624153381,0.8885539469532922,6,0.13153518106566442,378.0,334.0,343.9,1.0991567316080257,0.9712125617912184,0.8336186095183032,1.0,3.8938387563555525,5,17,70.06191378116506,20220114
20,Indiana,B10,12-4,107.21139701111117,96,89.18816215085027,7,0.8925084505789641,20,20.635296189786597,9.364703810213411,11.635296189786589,8.36470381021341,3-3,0.5405114419075232,0.4071114125474874,0.7628448241742495,0.6603113660654998,0.40711141254748706,0.786911342824506,0.7260902356574459,0.8981083351674602,104.67681928390893,102.2226214868208,108.11458777480723,100.10964249363997,104.2323067927017,87.18561927072774,106.16847195854533,90.46811252847476,0.862989164449368,5,-0.0481864455722244,399.0,374.0,397.77500000000003,1.0030796304443466,0.9402300295393123,0.7972255651031874,0.5,0.5310713769918173,51,256,68.7266313531217,20220114
21,Alabama,SEC,11-5,117.13851609458331,10,98.47534573170982,87,0.8803591383694542,21,19.713223770181607,11.286776229818406,10.367209264736822,7.632790735263178,2-2,0.7414973965190934,0.7325712530029592,0.7682758270674956,0.7557561755519457,0.7492488283539047,0.7604559263060868,0.6544179331833755,0.6885648226460721,110.4732257571519,98.64278426275384,109.66780672610282,96.96772748721882,116.86305690397245,103.79640056711145,118.7710489593198,96.74115957991759,0.9136726088304867,7,0.033747322928208145,319.0,311.0,296.225,1.0768841252426364,1.0498776268039496,0.7582216689456843,0.5,2.0492117655757376,21,117,72.20103352698072,20220114
22,USC,P12,14-1,113.02335494849672,27,95.1172246275174,38,0.8790612805983254,22,23.959144838742066,6.040855161257936,13.959144838742061,6.040855161257936,4-1,0.5362389984003764,0.4655385146724066,0.6776399658563161,0.6292771478224554,0.46553851467240626,0.7111464643974797,0.7675565165490446,0.8827484437895177,102.54682942801949,101.19522061971469,105.15811132037096,99.19853116526329,115.34884074312606,98.76703340158231,117.55998883066461,90.16523338621327,0.9548259203801142,2,0.12491904387348263,383.0,343.0,340.38750000000005,1.1251882046197348,1.0076750761999191,0.7223152972445344,0.8,2.919585604048751,9,25,67.74140759275939,20220114
23,Wisconsin,B10,14-2,112.55328905132603,32,94.75194574247845,36,0.8786695125877346,23,22.604819365588103,7.395180634411899,13.604819365588098,6.395180634411899,5-1,0.6836405609218907,0.5799437610990457,0.8564685606266323,0.7227465141092441,0.5799437610990454,0.7941478906143432,0.6819777652841765,0.7846861481064278,109.13763904335369,100.08055057825423,109.42073288242159,98.6983117539933,110.61830005417407,89.72023895849122,116.00319440167799,91.33747655560552,0.9398653442847246,7,0.20537854134972733,428.0,416.0,409.73749999999995,1.0445712193782606,1.0152841758442908,0.7674390320376477,0.8333333333333334,4.630088270459055,2,1,67.20455126419967,20220114
24,Oklahoma,B12,12-4,112.0170794934368,35,94.85179582783753,37,0.871340207819635,24,19.09853250030208,11.90146749969792,8.926690371607975,9.073309628392026,2-2,0.5676505858921129,0.4694228200920098,0.8623338832924226,0.7100763061802975,0.5071842949863912,0.8566094253758965,0.6544591576256068,0.8109766063744315,103.90431458254945,100.60169939326012,106.71042752122318,96.41558468366023,118.9560916390669,102.36847646498455,116.02515967957255,98.93475823342051,0.8620573780533548,4,0.01772303460507707,276.0,285.0,263.0625,1.0491803278688525,1.0833927298645758,0.8549738659711746,0.5,1.1846626230518993,35,145,67.50414247174537,20220114
